open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1672681500000,16712.86000000,16717.09000000,16711.23000000,16715.42000000,513.11637000,1672682399999,8576538.03028410,25329,264.24269000,4416740.54898490,0
1672682400000,16715.42000000,16716.99000000,16707.59000000,16709.41000000,574.62211000,1672683299999,9603416.55421610,27219,295.48881000,4938431.71606640,0
1672683300000,16709.10000000,16716.50000000,16707.96000000,16711.80000000,636.09131000,1672684199999,10630295.44849340,26997,340.80550000,5695529.15350910,0
1672684200000,16711.80000000,16714.00000000,16707.47000000,16709.60000000,517.82113000,1672685099999,8653388.13758080,23666,252.90471000,4226373.78177840,0
1672685100000,16709.60000000,16731.71000000,16709.09000000,16723.81000000,1082.15945000,1672685999999,18096503.41099440,35982,580.76740000,9711776.06329170,0
1672686000000,16723.64000000,16727.92000000,16721.05000000,16722.95000000,517.87822000,1672686899999,8661302.26261470,25130,259.71360000,4343668.87034030,0
1672686900000,16723.07000000,16728.75000000,16715.88000000,16717.02000000,591.00318000,1672687799999,9882716.13002690,23539,265.76188000,4444168.28439570,0
1672687800000,16717.02000000,16724.73000000,16716.94000000,16723.16000000,476.31485000,1672688699999,7963976.30930190,22251,246.79034000,4126340.09236020,0
1672688700000,16723.39000000,16738.22000000,16721.94000000,16737.56000000,1021.91125000,1672689599999,17097495.58391160,37453,543.79271000,9098275.80323920,0
1672689600000,16737.56000000,16738.23000000,16709.29000000,16720.89000000,1103.70045000,1672690499999,18455473.06154120,38197,511.05058000,8545027.05992510,0
1672690500000,16721.17000000,16732.42000000,16716.28000000,16729.44000000,575.07579000,1672691399999,9617546.77240900,24294,314.18656000,5254612.34605760,0
1672691400000,16729.82000000,16732.95000000,16719.72000000,16732.01000000,630.23276000,1672692299999,10541961.26619590,25720,318.75992000,5332016.85867790,0
1672692300000,16732.27000000,16734.00000000,16724.96000000,16728.52000000,572.52998000,1672693199999,9578498.71335420,23611,273.44156000,4574785.90151820,0
1672693200000,16728.52000000,16735.82000000,16720.20000000,16727.59000000,906.29063000,1672694099999,15161267.58466780,29985,484.34747000,8102709.98116430,0
1672694100000,16727.59000000,16730.47000000,16723.98000000,16727.83000000,492.21783000,1672694999999,8233645.45083260,22598,247.28872000,4136595.63358340,0
1672695000000,16727.65000000,16735.75000000,16718.41000000,16731.97000000,656.95483000,1672695899999,10990839.04527940,25670,325.44676000,5445076.50122580,0
1672695900000,16732.11000000,16799.23000000,16730.58000000,16757.76000000,1715.61585000,1672696799999,28750428.04513240,41271,976.18899000,16358735.66643390,0
1672696800000,16757.76000000,16763.78000000,16734.15000000,16754.72000000,1170.46025000,1672697699999,19600408.02903860,42996,576.13267000,9648121.77613820,0
1672697700000,16755.00000000,16758.00000000,16724.08000000,16725.97000000,761.88445000,1672698599999,12753973.16810810,30022,319.45000000,5347683.06067780,0
1672698600000,16725.64000000,16728.66000000,16693.79000000,16710.52000000,1534.58069000,1672699499999,25645794.70310860,45426,718.39928000,12006316.60872040,0
